RDSI ID,Street light category,Street Light (In Watts or KVA),Street Division Name,Street Ward Number,Street Name,Street Address,Street Light ID
1000450300218,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR  FIRST STREET,117,1000450900285
1000450300218,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR  FIRST STREET,115,1000450900286
1000450300218,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR  FIRST STREET,116,1000450900287
1000450300456,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR FIRST STREET,118,1000450900288
1000450300456,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR FIRST STREET,119,1000450900289
1000450300456,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR FIRST STREET,120,1000450900290
1000450300321,Sodium Vapour,70,Central Zone,45,NARAYANASAMY GOUNDER STREET,86,1000450900291
1000450300320,Sodium Vapour,70,Central Zone,45,NARAYANASAMY GOUNDER STREET,87,1000450900292
1000450300319,Sodium Vapour,70,Central Zone,45,NARAYANASAMY GOUNDER STREET,88,1000450900293
1000450300208,Sodium Vapour,70,Central Zone,45,NARAYANASAMY GOUNDER STREET,89,1000450900294
1000450300209,Sodium Vapour,70,Central Zone,45,NARAYANASAMY GOUNDER STREET,90,1000450900295
1000450300317,Sodium Vapour,70,Central Zone,45,NARAYANASAMY GOUNDER STREET,91,1000450900296
1000450300316,Sodium Vapour,70,Central Zone,45,NARAYANASAMY GOUNDER STREET,92,1000450900297
1000450300210,Sodium Vapour,70,Central Zone,45,NARAYANASAMY GOUNDER STREET,93,1000450900298
1000450300211,Sodium Vapour,70,Central Zone,45,NARAYANASAMY GOUNDER STREET,171,1000450900299
1000450300029,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,NULL,1000450900300
1000450300217,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 2ND STREET,124,1000450900301
1000450300217,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 2ND STREET,123,1000450900302
1000450300217,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 2ND STREET,122,1000450900303
1000450300217,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 2ND STREET,121,1000450900304
1000450300455,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 2ND STREET,125,1000450900305
1000450300455,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 2ND STREET,126,1000450900306
1000450300017,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 6TH STREET,146,1000450900307
1000450300017,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 6TH STREET,145,1000450900308
1000450300017,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 6TH STREET,144,1000450900309
1000450300452,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 6TH STREET,147,1000450900310
1000450300452,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 6TH STREET,148,1000450900311
1000450300452,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 6TH STREET,149,1000450900312
1000450300216,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 9TH STREET,161,1000450900313
1000450300216,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 9TH STREET,160,1000450900314
1000450300322,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR MAIN STREET,167,1000450900315
1000450300215,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 10TH  STREET,168,1000450900316
1000450300461,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 8TH STREET,158,1000450900317
1000450300461,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 8TH STREET,157,1000450900318
1000450300461,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 8TH STREET,156,1000450900319
1000450300002,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 7TH STREET,150,1000450900320
1000450300002,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 7TH STREET,151,1000450900321
1000450300002,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 7TH STREET,152,1000450900322
1000450300002,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 7TH STREET,153,1000450900323
1000450300476,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 9TH STREET,NULL,1000450900324
1000450300454,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 8TH STREET,159,1000450900325
1000450300203,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 7TH STREET,154,1000450900326
1000450300203,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 7TH STREET,155,1000450900327
1000450300330,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 5TH STREET,142,1000450900328
1000450300330,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 5TH STREET,141,1000450900329
1000450300330,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 5TH STREET,140,1000450900330
1000450300205,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 4TH STREET,136,1000450900331
1000450300205,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 4TH STREET,135,1000450900332
1000450300205,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 4TH STREET,134,1000450900333
1000450300205,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 4TH STREET,133,1000450900334
1000450300152,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 3RD STREET,129,1000450900335
1000450300152,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 3RD STREET,128,1000450900336
1000450300152,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 3RD STREET,127,1000450900337
1000450300427,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 3RD STREET,130,1000450900338
1000450300427,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 3RD STREET,131,1000450900339
1000450300427,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 3RD STREET,132,1000450900340
1000450300028,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 4TH STREET,137,1000450900341
1000450300028,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 4TH STREET,138,1000450900342
1000450300028,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 4TH STREET,139,1000450900343
1000450300027,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 5TH STREET,143,1000450900344
1000450300027,Sodium Vapour,70,Central Zone,45,KANNAPPA NAGAR 5TH STREET,144,1000450900345
1000450300001,Sodium Vapour,70,Central Zone,45,GANESH LAYOUT MAIN ROAD,595,1000450900346
1000450300001,Sodium Vapour,70,Central Zone,45,GANESH LAYOUT MAIN ROAD,594,1000450900347
1000450300001,Sodium Vapour,70,Central Zone,45,GANESH LAYOUT MAIN ROAD,593,1000450900348
1000450300001,Sodium Vapour,70,Central Zone,45,GANESH LAYOUT MAIN ROAD,592,1000450900349
1000450300245,Sodium Vapour,70,Central Zone,45,RAJIV GANDHI NAGAR,596,1000450900350
1000450300245,Sodium Vapour,70,Central Zone,45,RAJIV GANDHI NAGAR,595,1000450900351
1000450300245,Transformer,22KVA,Central Zone,45,RAJIV GANDHI NAGAR,NULL,1000450900352
1000450300467,Transformer,22KVA,Central Zone,45,RAJIV GANDHI SALAI,NULL,1000450900353
1000450300286,Transformer,22KVA,Central Zone,45,RAJIV GANDHI SALAI,NULL,1000450900354
1000450300010,Sodium Vapour,70,Central Zone,45,VEDHAMBAL NAGAR,596,1000450900355
1000450300103,Sodium Vapour,70,Central Zone,45,VEDHAMBAL NAGAR,849,1000450900356
1000450300088,Sodium Vapour,70,Central Zone,45,VEDHAMBAL NAGAR,894,1000450900357
1000450300088,Sodium Vapour,70,Central Zone,45,VEDHAMBAL NAGAR,893,1000450900358
1000450300225,Sodium Vapour,70,Central Zone,45,SANGANOOR MAIN ROAD,597,1000450900359
1000450300225,Sodium Vapour,70,Central Zone,45,SANGANOOR MAIN ROAD,598,1000450900360
1000450300224,Sodium Vapour,70,Central Zone,45,SANGANOOR MAIN ROAD,600,1000450900361
1000450300224,Sodium Vapour,70,Central Zone,45,SANGANOOR MAIN ROAD,601,1000450900362
1000450300482,Sodium Vapour,70,Central Zone,45,SANGANOOR MAIN ROAD,602,1000450900363
1000450300482,Sodium Vapour,70,Central Zone,45,SANGANOOR MAIN ROAD,603,1000450900364
1000450300408,Sodium Vapour,70,Central Zone,45,KANARAJAPUR 3RD STREET,NULL,1000450900365
1000450300229,Sodium Vapour,70,Central Zone,45,SANGANOOR MAIN ROAD,604,1000450900366
1000450300229,Sodium Vapour,70,Central Zone,45,SANGANOOR MAIN ROAD,605,1000450900367
1000450300229,Sodium Vapour,70,Central Zone,45,SANGANOOR MAIN ROAD,606,1000450900368
1000450300081,Sodium Vapour,70,Central Zone,45,KANARAJAPUR 3RD STREET,607,1000450900369
1000450300081,Sodium Vapour,70,Central Zone,45,KANARAJAPUR 3RD STREET,608,1000450900370
1000450300140,Sodium Vapour,70,Central Zone,45,KANARAJAPUR 3RD STREET,609,1000450900371
1000450300140,Sodium Vapour,70,Central Zone,45,KANARAJAPUR 3RD STREET,610,1000450900372
1000450300140,Sodium Vapour,70,Central Zone,45,KANARAJAPUR 3RD STREET,611,1000450900373
1000450300078,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM 2ND STREET,599,1000450900374
1000450300080,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM 2ND STREET,626,1000450900375
1000450300080,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM 2ND STREET,627,1000450900376
1000450300140,Transformer,22KVA,Central Zone,45,KANARAJAPUR 3RD STREET,NULL,1000450900377
1000450300107,Transformer,22KVA,Central Zone,45,KAMARAJAPURAM,NULL,1000450900378
1000450300143,Transformer,22KVA,Central Zone,45,PATHI GOUNDER THOTTAM,NULL,1000450900379
1000450300135,Transformer,22KVA,Central Zone,45,PATHI GOUNDER THOTTAM,NULL,1000450900380
1000450300096,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,633,1000450900381
1000450300096,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,632,1000450900382
1000450300096,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,631,1000450900383
1000450300084,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,552,1000450900384
1000450300084,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,553,1000450900385
1000450300096,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,554,1000450900386
1000450300135,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,NULL,1000450900387
1000450300143,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,620,1000450900388
1000450300143,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,619,1000450900389
1000450300143,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,616,1000450900390
1000450300079,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM,615,1000450900391
1000450300104,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM,617,1000450900392
1000450300472,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM,614,1000450900393
1000450300369,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM,613,1000450900394
1000450300141,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM,612,1000450900395
1000450300106,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM,618,1000450900396
1000450300106,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,622,1000450900397
1000450300098,Sodium Vapour,70,Central Zone,45,PATHI GOUNDER THOTTAM,621,1000450900398
1000450300107,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM,624,1000450900399
1000450300107,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM,625,1000450900400
1000450300107,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM,626,1000450900401
1000450300097,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM  FIRST STREET,628,1000450900402
1000450300097,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM  FIRST STREET,629,1000450900403
1000450300097,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM  FIRST STREET,630,1000450900404
1000450300466,Sodium Vapour,70,Central Zone,45,KAMARAJAPURAM  FIRST STREET,623,1000450900405
1000450300193,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,700,1000450900406
1000450300163,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,260,1000450900407
1000450300163,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,261,1000450900408
1000450300193,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,701,1000450900409
1000450300193,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,702,1000450900410
1000450300060,Sodium Vapour,70,Central Zone,45,AYYAVU STREET,704,1000450900411
1000450300060,Sodium Vapour,70,Central Zone,45,AYYAVU STREET,703,1000450900412
1000450300101,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,705,1000450900413
1000450300101,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,706,1000450900414
1000450300126,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,707,1000450900415
1000450300125,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,708,1000450900416
1000450300101,Transformer,22KVA,Central Zone,45,S P KANNUSAMY STREET,NULL,1000450900417
1000450300059,Transformer,22KVA,Central Zone,45,PERIYASAMY LAYOUT,NULL,1000450900418
1000450300059,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,744,1000450900419
1000450300059,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,743,1000450900420
1000450300059,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,741,1000450900421
1000450300407,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,741,1000450900422
1000450300364,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,745,1000450900423
1000450300364,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,746,1000450900424
1000450300416,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,747,1000450900425
1000450300144,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,748,1000450900426
1000450300398,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,749,1000450900427
1000450300398,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,750,1000450900428
1000450300385,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,752,1000450900429
1000450300385,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,751,1000450900430
1000450300410,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,766,1000450900431
1000450300363,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,767,1000450900432
1000450300385,Transformer,22KVA,Central Zone,45,PERIYASAMY LAYOUT,NULL,1000450900433
1000450300420,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,740,1000450900434
1000450300071,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,742,1000450900435
1000450300421,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,768,1000450900436
1000450300406,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,769,1000450900437
1000450300089,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,770,1000450900438
1000450300419,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,771,1000450900439
1000450300133,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD CROSS,782,1000450900440
1000450300133,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD CROSS,781,1000450900441
1000450300405,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,764,1000450900442
1000450300116,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD CROSS,763,1000450900443
1000450300116,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD CROSS,762,1000450900444
1000450300458,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,756,1000450900445
1000450300049,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,270,1000450900446
1000450300058,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,754,1000450900447
1000450300058,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,753,1000450900448
1000450300054,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,280,1000450900449
1000450300350,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,556,1000450900450
1000450300157,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,557,1000450900451
1000450300157,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,288,1000450900452
1000450300157,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,287,1000450900453
1000450300055,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,286,1000450900454
1000450300055,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,289,1000450900455
1000450300015,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,281,1000450900456
1000450300015,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,282,1000450900457
1000450300057,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,284,1000450900458
1000450300057,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,285,1000450900459
1000450300153,Sodium Vapour,70,Central Zone,45,THILAI NAGAR,283,1000450900460
1000450300393,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,757,1000450900461
1000450300484,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,761,1000450900462
1000450300396,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,760,1000450900463
1000450300396,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,759,1000450900464
1000450300396,Sodium Vapour,70,Central Zone,45,NARAYANASAMY LAYOUT,758,1000450900465
1000450300405,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,765,1000450900466
1000450300405,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,765,1000450900467
1000450300101,Transformer,22KVA,Central Zone,45,S P KANNUSAMY STREET,NULL,1000450900468
1000450300073,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,739,1000450900469
1000450300073,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,738,1000450900470
1000450300235,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,NULL,1000450900471
1000450300235,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,737,1000450900472
1000450300235,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,736,1000450900473
1000450300235,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,735,1000450900474
1000450300149,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD,734,1000450900475
1000450300149,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD,733,1000450900476
1000450300149,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD,732,1000450900477
1000450300149,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD,731,1000450900478
1000450300072,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,772,1000450900479
1000450300072,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,773,1000450900480
1000450300072,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,774,1000450900481
1000450300074,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,775,1000450900482
1000450300074,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,776,1000450900483
1000450300235,Transformer,22KVA,Central Zone,45,PERIYASAMY LAYOUT,NULL,1000450900484
1000450300074,Transformer,22KVA,Central Zone,45,PERIYASAMY LAYOUT,NULL,1000450900485
1000450300090,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,780,1000450900486
1000450300090,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,781,1000450900487
1000450300091,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD CROSS,783,1000450900488
1000450300091,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD CROSS,784,1000450900489
1000450300091,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD CROSS,785,1000450900490
1000450300415,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD CROSS,778,1000450900494
1000450300415,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD CROSS,779,1000450900495
1000450300074,Sodium Vapour,70,Central Zone,45,PERIYASAMY LAYOUT,777,1000450900496
1000450300070,Sodium Vapour,70,Central Zone,45,SANGANOOR ROAD,789,1000450900497
1000450300418,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,709,1000450900498
1000450300124,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,720,1000450900499
1000450300387,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,721,1000450900500
1000450300232,Sodium Vapour,70,Central Zone,45,ANNA NAGAR (II) STREET,713,1000450900501
1000450300386,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,712,1000450900502
1000450300233,Sodium Vapour,70,Central Zone,45,AYYAVU STREET,498,1000450900503
1000450300196,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,497,1000450900504
1000450300197,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,495,1000450900505
1000450300395,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,496,1000450900506
1000450300011,Sodium Vapour,70,Central Zone,45,RANGAPPAN STREET,717,1000450900507
1000450300011,Sodium Vapour,70,Central Zone,45,RANGAPPAN STREET,716,1000450900508
1000450300062,Sodium Vapour,70,Central Zone,45,RANGAPPAN STREET,715,1000450900509
1000450300198,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,721,1000450900510
1000450300199,Sodium Vapour,70,Central Zone,45,S P KANNUSAMY STREET,722,1000450900511
1000450300198,Transformer,22KVA,Central Zone,45,S P KANNUSAMY STREET,NULL,1000450900512
1000450300425,Sodium Vapour,70,Central Zone,45,LAKSHMANA GOUNDER STREET,722,1000450900513
1000450300425,Sodium Vapour,70,Central Zone,45,LAKSHMANA GOUNDER STREET,721,1000450900514
1000450300425,Sodium Vapour,70,Central Zone,45,LAKSHMANA GOUNDER STREET,720,1000450900515
